simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
77,0.7832950610140218,"0,2,4,7",0.7830057398351038,"0,2,3,4,7",0.7840320366658047,"0,3,4,7",0.7830560418837138,"0,2,3,4,7",0.7833747340574577,"0,4,7,2,6",0.7833224064229977,"0,4,7,2",0.7836289450816413,"0,2,3,4,6,7",0.7837815392156796,"0,1,2,3,4,5,6,7",0.7834716245806194,
78,0.7911844510222568,"0,2,4,7",0.7779189715967909,"0,1,2,3,4,7",0.7917829241071429,"0,2,4,7",0.7739658816425121,"0,1,2,3,4,7",0.7915743346704623,"0,4,7,2,6",0.791377876444962,"0,4,7,2",0.7915342342779503,"0,1,2,3,4,6,7",0.7926159339415114,"0,1,2,3,4,5,6,7",0.7915598446126639,
79,0.7715185544949082,"0,1,2,3,4,7",0.7706601721979066,"0,1,2,3,4,7",0.7935580547880551,"0,3,4,7",0.765576062097675,"0,1,2,3,4,7",0.7917991733056476,"0,4,7,2,6",0.7918229058380024,"0,4,7,2",0.7918389503669183,"0,1,2,3,4,5,6,7",0.793852538745866,"0,1,2,3,4,5,6,7",0.7916785050777592,
80,0.7885764339867701,"0,1,2,3,4,7",0.7879777019294342,"0,1,2,3,4,7",0.8051154002342573,"0,3,4,7",0.7848004618023043,"0,1,2,3,4,7",0.8009783093874071,"0,4,7,6",0.8004681789349685,"0,4,7",0.803322560183647,"0,1,2,3,4,6,7",0.8040447975084155,"0,1,2,3,4,5,6,7",0.8034843252350125,
81,0.7902519913019048,"0,1,2,3,4,7",0.7902747892696671,"0,1,2,3,4,7",0.7923782370599741,"0,1,2,3,4,7",0.7884475992063625,"0,1,2,3,4,7",0.7904464445563482,"0,4,7,2,6",0.7904464445563482,"0,4,7,2,6",0.7915025268865151,"0,1,2,3,4,6,7",0.7941980513101791,"0,1,2,3,4,5,6,7",0.7910385211897052,
82,0.8026732964418425,"0,2,4,7",0.7997814580158794,"0,2,3,4,7",0.8042913091132675,"0,2,3,4,7",0.7900747186355495,"0,2,3,4,7",0.8020728072285935,"0,4,7,2,6",0.802748148742214,"0,4,7,2",0.8027287673430107,"0,2,3,4,6,7",0.8024574277541636,"0,1,2,3,4,5,6,7",0.7378812789050178,
83,0.795896249979856,"0,2,3,4,7",0.7953859335299395,"0,2,3,4,7",0.7947574385337265,"0,3,4,7",0.7953231511772195,"0,2,3,4,7",0.7977525260664271,"0,4,7,2,6",0.7978159798881601,"0,4,7,2",0.797675642864433,"0,1,2,3,4,7",0.7963998517396419,"0,1,2,3,4,5,6,7",0.6269244301913955,
84,0.806160486560722,"0,2,3,4,7",0.7994952711909503,"0,1,2,3,4,7",0.8082292565328517,"0,3,4,7",0.7978917896909544,"0,1,2,3,4,7",0.8076312684603622,"0,3,2,7,4,6",0.8075795324136411,"0,3,2,7,4",0.8072583657859445,"0,1,2,3,4,7",0.8068216329240139,"0,1,2,3,4,5,6,7",0.8073692287432037,
85,0.7861995295263581,"0,2,4,7",0.785854780110414,"0,2,3,4,7",0.787566755258858,"0,3,4,7",0.7857535415014392,"0,2,3,4,7",0.7856933364814841,"0,4,7,2,6",0.7863185942026938,"0,4,7,2",0.7859459284925806,"0,1,2,3,4,6,7",0.7868930644489693,"0,1,2,3,4,5,6,7",0.7856808918684207,
86,0.8012124998747072,"0,1,2,4,7",0.7827309813931888,"0,1,2,3,4,7",0.7965629688037715,"0,1,2,4,7",0.7797643827744162,"0,1,2,3,4,7",0.8033598508514896,"0,4,7,2",0.8033598508514896,"0,4,7,2",0.8035195573657112,"0,1,2,3,4,6,7",0.8037507642858813,"0,1,2,3,4,5,6,7",0.5991483432955005,
87,0.8061814283556892,"0,2,4,7",0.804208718524172,"0,2,3,4,7",0.8062958766775313,"0,2,4,7",0.8063419268898703,"0,2,3,4,7",0.8058482415252373,"0,4,7,2,6",0.8063229650377307,"0,4,7,2",0.8059782656541941,"0,1,2,3,4,5,6,7",0.8044809565441754,"0,1,2,3,4,5,6,7",0.8054696816914514,
88,0.7798295692803358,"0,1,2,3,4,7",0.77927470665077,"0,1,2,3,4,7",0.7895292658167719,"0,2,3,4,7",0.7770143291429016,"0,1,2,3,4,7",0.7875449777551747,"0,4,2,7,6",0.7875989879627685,"0,4,2,7",0.7873641609732304,"0,1,2,3,4,6,7",0.7866784661637791,"0,1,2,3,4,5,6,7",0.7874305834645569,
89,0.7953365163481287,"0,2,3,4,7",0.7951007958437545,"0,2,3,4,7",0.7859144503423351,"0,2,3,4,7",0.7948306290765632,"0,2,3,4,7",0.7933342428947828,"0,4,2",0.7933342428947828,"0,4,2",0.7955317118374244,"0,2,3,4,7",0.7977882797603891,"0,1,2,3,4,5,6,7",0.7958984632238866,
90,0.8126687287295218,"0,2,3,4,7",0.8099529556942946,"0,1,2,3,4,7",0.8064164082374197,"0,1,2,3,4,7",0.8059088373067319,"0,1,2,3,4,7",0.8120194944835231,"0,3,7,4,2,6",0.8124511983306556,"0,3,7,4,2",0.812271937168627,"0,1,2,3,4,6,7",0.8123222914276238,"0,1,2,3,4,5,6,7",0.8122853649710262,
91,0.7757770153472282,"0,1,2,3,4,7",0.774671783083342,"0,1,2,3,4,7",0.7908681532040616,"0,3,4,7",0.7707647196382925,"0,1,2,3,4,7",0.7892025547039426,"0,4,7,2,6",0.7896382453494319,"0,4,7,2",0.7893026321375933,"0,1,2,3,4,6,7",0.7897123767817659,"0,1,2,3,4,5,6,7",0.788963649315194,
92,0.8074301778476423,"0,2,3,4,7",0.8073374333566987,"0,2,3,4,7",0.8070669285914464,"0,2,4,7",0.8073438179412201,"0,2,3,4,7",0.8061304108513743,"0,4,7,2,6",0.8061304108513743,"0,4,7,2,6",0.8064556886312055,"0,2,3,4,6,7",0.807732605535502,"0,1,2,3,4,5,6,7",0.8061606536201602,
93,0.8063395258310878,"0,2,3,4,7",0.8062183858228502,"0,2,3,4,7",0.8068005308624361,"0,3,4,7",0.8062395853242919,"0,2,3,4,7",0.8059131803020962,"0,4,7,2,6",0.805605955781205,"0,4,7,2",0.8056725827857356,"0,1,2,3,4,6,7",0.8055763437791914,"0,1,2,3,4,5,6,7",0.8058603497985037,
94,0.7851686754662616,"0,1,2,3,4,7",0.7849043894518708,"0,1,2,3,4,7",0.7809960058929004,"0,1,2,3,4,7",0.7819467578882598,"0,1,2,3,4,7",0.7887426355685605,"0,4,7,2,3",0.7881551074288766,"0,4,7,2",0.7885081664378447,"0,1,2,3,4,7",0.7880026347282666,"0,1,2,3,4,5,6,7",0.7889655845396748,
95,0.7975202759392188,"0,2,3,4,7",0.797199026459824,"0,2,3,4,7",0.7996550089098107,"0,3,4,7",0.7970702584012774,"0,2,3,4,7",0.7979267001240063,"0,4,7,2,6",0.7984548503641387,"0,4,7,2",0.7980460788449505,"0,1,2,3,4,6,7",0.7951615402001136,"0,1,2,3,4,5,6,7",0.7977409253728741,
96,0.7986060514827638,"0,2,3,4,7",0.7983029755632496,"0,2,3,4,7",0.7929559937779116,"0,2,3,4,7",0.7979885259337314,"0,2,3,4,7",0.7979202836737084,"0,3,7,4,2",0.7979202836737084,"0,3,7,4,2",0.7971776473146336,"0,1,2,3,4,6,7",0.7954836335658253,"0,1,2,3,4,5,6,7",0.5539739408232559,
97,0.7857786187246247,"0,2,4,7",0.7702006613375808,"0,1,2,3,4,7",0.7860449833320329,"0,2,4,7",0.7678003530003686,"0,1,2,3,4,7",0.7859232358725863,"0,4,2,7,6",0.7857295161581076,"0,4,2,7",0.7859820916886171,"0,1,2,3,4,6,7",0.7862545100371027,"0,1,2,3,4,5,6,7",0.7860110151182094,
98,0.7966839650794614,"0,2,3,4,7",0.7961956979892703,"0,2,3,4,7",0.7991576718292144,"0,3,4,7",0.79455757538972,"0,2,3,4,7",0.7976072214972401,"0,4,7,2,6,3",0.7981504523551806,"0,4,7,2",0.7976578016516106,"0,2,3,4,6,7",0.7994496879204476,"0,1,2,3,4,5,6,7",0.7976422904042703,
99,0.8122893494406462,"0,2,3,4,7",0.8119559975505009,"0,2,3,4,7",0.8116887123830502,"0,3,4,7",0.8116605418007844,"0,2,3,4,7",0.8133916911538335,"0,4,7,2,6",0.8133591608385979,"0,4,7,2",0.812976845793562,"0,2,3,4,6,7",0.8130412356958838,"0,1,2,3,4,5,6,7",0.8133926972460573,
